sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:extra_codes,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
LABO_AZ001282,galzuren totaal - AZ001282,1654,,GALZUREN,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ001395,HLA antistoffen - AZ001395,1653,,HLA_AS,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_CS001117,Natrium ABL - CS001117,1629,,T_A_13409,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ000253,BCR-ABL/ABL ratio - AZ000253,1628,,BCRABL_ABL,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ003206,toxico screening 5 urine (toxi5u) - AZ003206,1625,,T_A_11913,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002014,thrombocyten op ThromboExact - AZ002014,1619,,PLT_ThromboExact,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ000237,volume UIT - AZ000237,1614,,BAL_VOL_UIT,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ000800,Premedicatie - AZ000800,1613,,CL_TB_ALG_PREMED,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00001021,CTD screen - 00001021,1613,,CTD_SCREEN,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ001352,Hepatitis B virus little e Ab - Hepatitis B e Ab (serum) - aanwezigheid - Hepatitis B e antistof - AZ001352,1610,,22320-6,1.00,APPROVED,EQUAL,etl,1660028797633,3013945,Hepatitis B virus e Ab [Presence] in Serum,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_AZ003064,Aard  v/h vocht (Avhv) - AZ003064,1606,,T_A_10720,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ000245,IF Bartonella IgG - AZ000245,1604,,58414B.B - BARTONEL_KATKRAB_IGG,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ000235,volume IN - AZ000235,1600,,BAL_VOL_IN,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00000131,Somatotropin - Groeihormoon (serum/plasma) - in massa/volume [µg/L] - groeihormoon (µg/L) - 00000131,1594,,2963-7,1.00,APPROVED,EQUAL,etl,1660028797633,3023709,Somatotropin [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_00001126,SARS-CoV-2 E484K - 00001126,1591,,SARSCOV2_NP_E484K_BESLUIT,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ001555,KCT - AZ001555,1590,,58105B_B - KCT,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ001342,Opsporen hemoglobinopathie - AZ001342,1583,,HB_ELECTRO,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002396,Thermopolyspora (5 dagen) - AZ002396,1579,,TP5,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ000944,DRVVT - AZ000944,1578,,58105B_B - DRVVT,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00001065,anti-Sm/RNP - 00001065,1570,,SMRNP,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ000236,volume rendement - AZ000236,1566,,BAL_VOL_RENDEMENT,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00001041,anti-ribosoom P0 - 00001041,1564,,RIBP0,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00001040,anti-centromeer A/B - 00001040,1564,,CENPAB,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00001036,anti-U1-RNP (68kD/A/C) - 00001036,1564,,U1RNP68AC_ENA,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00001037,anti-RNA Polymerase III - 00001037,1564,,58345N.B - RNAPIII_ENA,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00001038,anti-Ku - 00001038,1564,,ANTI_KU_ENA,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00001039,anti-Mi-2 - 00001039,1564,,MI2_ENA,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002703,VCS (1) - AZ002703,1563,,VCS1,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_CNV00362,metamyelocyten - CNV00362,1560,,PRS_0657,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ000244,IF Bartonella henselae - AZ000244,1555,,BARTONEL_KATKRAB_IF,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ001508,identificatie irreg. AS - AZ001508,1554,,58225C_B - IRAS_ID,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ001821,niersteenonderzoek - AZ001821,1551,,NSTEEN,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002513,Urate - Urinezuur (urine) - in massa/volume - urinezuur concentratie - AZ002513,1540,,3086-6,1.00,APPROVED,EQUAL,etl,1660028797633,3033526,Urate [Mass/volume] in Urine,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_00000751,Microscopie opm : - 00000751,1540,,KOMMU5,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ001017,Everolimus HHR - AZ001017,1536,,Everolimus_HHR,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002547,Urate - Urinezuur (urine 24u) - in massa/tijd - urinezuur - AZ002547,1527,,3087-4,1.00,APPROVED,EQUAL,etl,1660028797633,3021835,Urate [Mass/time] in 24 hour Urine,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_AZ000648,cholinesterase - AZ000648,1513,,57255B.B - CHEST,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00000109,KRAS (NM_004985.5) - 00000109,1512,,P28_KRAS,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002532,Homovanillate - Homovanillaat (urine 24u) - in massa/tijd - H.V.A. - AZ002532,1511,,2436-4,1.00,APPROVED,EQUAL,etl,1660028797633,3034411,Homovanillate [Mass/time] in 24 hour Urine,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_00000250,Actim Prom - 00000250,1496,,ACTIM_PROM,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ000213,totaal eiwit - AZ000213,1494,,AV_TE,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_CNV00578,kreatininurie - CNV00578,1493,,PRS_0896,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ000138,LKM-1 - AZ000138,1491,,63002G.B - anti_LKM1,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002537,metanefrine/24 hr - AZ002537,1491,,U24D_METANEFRINE,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00000536,Staphylococcus aureus - 00000536,1490,,P47_SAUREUS_FTD,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00000512,Influenza C virus - 00000512,1490,,P47_INFLUENZAC_FTD,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00000539,Klebsiella pneumoniae - 00000539,1490,,P47_KPNEUMONIAE_FTD,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00000535,Haemophilus influenzae type B - 00000535,1490,,P47_HINFLUENZAEB_FTD,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00000537,Moraxella catarrhalis - 00000537,1490,,P47_MORAXELLA_FTD,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00000528,Parechovirus - 00000528,1490,,P47_PARECHOVIRUS_FTD,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00000520,Coronavirus HKU1 - 00000520,1490,,P47_HCOVHKU1_FTD,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ001424,Herpes simplex virus 1+2 Ab.IgG - Herpes simplex 1 & 2 IgG (serum) - in eenheden/volume - Herpes simplex IgG - AZ001424,1485,,31411-2,1.00,APPROVED,EQUAL,etl,1660028797633,3005517,Herpes simplex virus 1+2 IgG Ab [Units/volume] in Serum,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_AZ000922,Cholinesterase^dibucaine/Cholinesterase - Cholinesterase dibucaine inhibitie / Cholinesterase (serum/plasma) - dibucaine-getal - AZ000922,1484,,39354-6,1.00,APPROVED,EQUAL,etl,1660028797633,3040648,Cholinesterase in Serum or Plasma --dibucaine/Cholinesterase,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_AZ003209,Lever autoantilichamen (levAL) - AZ003209,1484,,T_A_11922,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002542,normetanefrine - AZ002542,1481,,U24D_NORMETANEFRINE,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002478,creatinine - AZ002478,1479,,U24_CREATZUUR,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ001694,Resp.Syncytial Virus - AZ001694,1478,,58499O.B - M_RSV_BL,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ000118,androsteendion (µg/L) - AZ000118,1476,,44909A.B - ANDROSTEENDION_U,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00001480,URINE - 00001480,1476,,U,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ000561,CD34 - AZ000561,1474,,63255P.A - CD34_B,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ000952,Dog epithelium Ab.IgE - Hond epitheel IgE (serum) - [kU/L] - Hond : epitheel (e2) - AZ000952,1469,,6099-6,1.00,APPROVED,EQUAL,etl,1660028797633,3008136,Dog epithelium IgE Ab [Units/volume] in Serum,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_CRP_POCT,C reactive protein - C reactive protein (serum/plasma) [mg/L] - CRP (POCT) - CRP_POCT,1464,,1988-5,1.00,APPROVED,EQUAL,etl,1660028797633,3020460,C reactive protein [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_AZ003071,lymfocyten (Vlym) - AZ003071,1453,,T_A_10727,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ003068,segmentkernigen (Vseg) - AZ003068,1452,,T_A_10724,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00000170,autotest - 00000170,1451,,AUTOTEST,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_CNV00487,RPR - CNV00487,1448,,PRS_0788,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ003072,monocyten (Mono) - AZ003072,1446,,T_A_10728,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ001924,Prealbumine (transthyretine) - AZ001924,1446,,PAB,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ003069,eosinofielen (VEos) - AZ003069,1445,,T_A_10725,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ003067,staven (Vst) - AZ003067,1444,,T_A_10723,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ003070,basofielen (Baso) - AZ003070,1444,,T_A_10726,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00000789,Tuberculosis IGRA test - 00000789,1436,,M_IGRA,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_CNV00004,anti - SSA - CNV00004,1435,,AZD_1375,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ000246,IF Bartonella IgM - AZ000246,1430,,BARTONEL_KATKRAB_IGM,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_CNV00654,mengsel van kruiden wp5 - CNV00654,1419,,PRS_0977,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ001664,Cryptosporidium - AZ001664,1412,,13911C_F - M_CRYP,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ000163,aPC resistentie ratio - AZ000163,1406,,APC_V,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ001567,Kruisproef zes - AZ001567,1406,,KP6,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002498,metanefrine - AZ002498,1403,,U24_METANEFRINE,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002504,normetanefrine - AZ002504,1403,,U24_NORMETANEFRINE,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002471,calcium (mmol/L) - AZ002471,1401,,57377A.U - U24_CA_U,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002472,besluit: - AZ002472,1392,,U24_CATKOMM,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_CS000524,Calcium - CS000524,1392,,U24D_Ca_U,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_CS200070,Influenza A/B Antigen - CS200070,1391,,T_A_11794,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002505,normetanefrine / creatinine ratio - AZ002505,1390,,U24_NORMETNEFCREAT,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002497,metanefrine / creatinine ratio - AZ002497,1389,,U24_METANEFCREAT,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002514,V.M.A. - AZ002514,1386,,U24_VMA,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002466,adrenaline - AZ002466,1382,,U24_ADREN,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002502,noradrenaline - AZ002502,1381,,U24_NORAD,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002479,dopamine - AZ002479,1381,,U24_DOPA,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002486,H.V.A. - AZ002486,1380,,U24_HVA,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002719,Alpha tocopherol - Vitamine E (serum/plasma) - Vitamine E (tocoferol) - AZ002719,1376,,1823-4,1.00,APPROVED,EQUAL,etl,1660028797633,3024865,Alpha tocopherol [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_AZ002753,WT1 genexpressie in BM - AZ002753,1374,,WT1_BM,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002704,VCS (2) - AZ002704,1368,,VCS2,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002515,VMA / creatinine ratio - AZ002515,1368,,U24_VMACREAT,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002480,dopamine / creatinine ratio - AZ002480,1366,,U24_DOPACREAT,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002503,noradrenaline / creatinine ratio - AZ002503,1366,,U24_NORADCREAT,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002467,adrenaline / creatinine ratio - AZ002467,1364,,U24_ADRENCREAT,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002487,HVA / creatinine ratio - AZ002487,1363,,U24_HVACREAT,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002681,Aldosterone - Aldosterone (urine) - urinezuur - AZ002681,1362,,1764-0,1.00,APPROVED,EQUAL,etl,1660028797633,3014955,Aldosterone [Mass/volume] in Urine,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_AZ000873,Totaal eiwit cryoglobuline - AZ000873,1359,,CRYO_TE,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002072,RA (hoog) - AZ002072,1353,,RAHO,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_CS001159,CA 19.9 monitoring - CS001159,1353,,T_A_10994,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002590,calcium (mmol/L) - AZ002590,1352,,57377A.U - US_CA_U,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00000208,CyberLab extra aanvraag - 00000208,1341,,BIJKOMENDONDERZOEK,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ001373,hemochromatose - AZ001373,1340,,HEMOCHROMAT,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002341,TCR genherschikking - AZ002341,1327,,TCR_chron_diag,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ003360,staal-identificatie (staali) - AZ003360,1321,,T_A_13333,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ001243,IgG ratio (IgG/Alb) - AZ001243,1318,,FOCUSERING_IGGratio,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ003066,Witte bloedcellen (VWBlc) - AZ003066,1317,,T_A_10722,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ001241,Albumine ratio (CSF/S) - AZ001241,1316,,FOCUSERING_ALBratio,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ000570,CD38 (op CD19+/CD5+) - AZ000570,1310,,CD38_CD19CD5+,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00000195,ERBB2 (NM_004448.4) - 00000195,1308,,P28_ERBB2,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_CNV00465,prolactine - CNV00465,1302,,PRS_0764,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ000569,CD38 - AZ000569,1293,,CD38_B,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00000111,PIK3CA (NM_006218.4) - 00000111,1293,,P28_PIK3CA,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ001242,IgG index - AZ001242,1291,,FOCUSERING_IGGindex,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ000075,AFP - AZ000075,1281,,AFPtriple,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ003003,Ceruloplasmine (CerPl) - AZ003003,1280,,T_A_10334,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ001176,vrije oestriol - AZ001176,1265,,44863B.B - FE3,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ003065,Rode bloedcellen (VRBlc) - AZ003065,1263,,T_A_10721,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002101,risico NTD - AZ002101,1261,,riskNTD,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_CNV00531,testosterone - CNV00531,1258,,PRS_0846,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00000125,Identificatie irreg. AS - 00000125,1254,,BGR_ICID_INT,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ001702,Legionella antigen - AZ001702,1254,,58563B.A - M_ULEGION,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ001301,gedeamideerd gliadine IgG - AZ001301,1245,,GLIAD_IGG_DEAMINATED,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00000305,Herpes simplex virus type 1/2 - 00000305,1242,,P72_HSV1-2_FTD,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00000304,Ureaplasma urealyticum/parvum - 00000304,1241,,P72_UREAPLASMA_UREA_PARV_FTD,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
