row,sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:additionalInfo,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer,extra_eh,free_text_eh
,HIXVRAGENLIJSTEN_ZH00003610_ZH00001638,8046/3 - ‘Non small cell lung cancer’ (C34._),10,,Histologische diagnose,0.32,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4028533,Non-small cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003611_ZH00001638,8046/3 - ‘NSCLC’,50,,Histologische diagnose,0.31,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4028533,Non-small cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003634_ZH00001638,"8070/2 - Plaveiselcelcarcinoma in situ, NNO",2,,Histologische diagnose,0.41,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4241977,Squamous cell carcinoma in situ,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003639_ZH00001638,"8070/3 - Plaveiselcelcarcinoom, NNO",98,,Histologische diagnose,0.28,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4103543,Squamous cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003640_ZH00001638,"8070/3 - Epidermoïd carcinoom, NNO",2,,Histologische diagnose,0.28,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4103543,Squamous cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003641_ZH00001638,8070/3 - Spinocellulair carcinoom,452,,Histologische diagnose,0.36,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4103543,Squamous cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003642_ZH00001638,8070/3 - Plaveiselcelepithelioom,24,,Histologische diagnose,0.3,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4103543,Squamous cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003647_ZH00001638,"8071/3 - Spinocellulair carcinoom, keratiniserend, NNO",4,,Histologische diagnose,0.29,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4078953,"Squamous cell carcinoma, keratinizing",Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003662_ZH00001638,8075/3 - Adenoïd spinocellulair carcinoom,2,,Histologische diagnose,0.28,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4285284,Adenocarcinoma with spindle cell metaplasia,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003694_ZH00001638,8083/3 - Basaloïd plaveiselcelcarcinoom,2,,Histologische diagnose,0.23,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4029973,Basaloid squamous cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003762_ZH00001638,"8130/2 - Papillair carcinoom van overgangsepitheel, niet-invasief (C67._)",2,,Histologische diagnose,0.26,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4028727,"Papillary transitional cell carcinoma, non-invasive",Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003765_ZH00001638,8130/3 - Papillair carcinoom van overgangsepitheel (C67._),2,,Histologische diagnose,0.22,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4050004,Papillary transitional cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003773_ZH00001638,"8140/2 - Adenocarcinoma in situ, NNO",2,,Histologische diagnose,0.55,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4198862,Adenocarcinoma in situ,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003774_ZH00001638,"8140/3 - Adenocarcinoom, NNO",864,,Histologische diagnose,0.35,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4262123,Adenocarcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003782_ZH00001638,"8145/3 - Carcinoom, diffuus type (C16._)",6,,Histologische diagnose,0.48,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4074210,"Carcinoma, diffuse type",Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003851_ZH00001638,"8160/3 - Cholangiocarcinoom (C22.1, C24.0)",2,,Histologische diagnose,0.56,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4321680,Cholangiocarcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003868_ZH00001638,"8170/3 - Hepatocellulair carcinoom, NNO (C22.0)",2,,Histologische diagnose,0.44,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4101758,Hepatocellular carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003891_ZH00001638,8200/3 - Adenoïd cystisch carcinoom,4,,Histologische diagnose,0.3,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4022895,Adenoid cystic carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003907_ZH00001638,8210/2 - Adenocarcinoma in situ in tubulair adenoom,6,,Histologische diagnose,0.66,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4203462,Transitional cell carcinoma in situ,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003941_ZH00001638,"8230/3 - Carcinoma solidum, NNO",2,,Histologische diagnose,0.35,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4219923,Solid carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_0015858221_ZH00001638,"8230/3 - Carcinoma solidum, NNO",2,,Histologische diagnose,0.35,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4219923,Solid carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_0015858221_0000010445,"8230/3 - Carcinoma solidum, NNO",2,,Histologische diagnose,0.35,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4219923,Solid carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003943_ZH00001638,8230/3 - Solide adenocarcinoom met mucinevorming,2,,Histologische diagnose,0.38,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4219923,Solid carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003949_ZH00001638,"8240/3 - Carcinoïd, NNO",2,,Histologische diagnose,0.18,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4133828,Neuroendocrine tumor grade 1,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003950_ZH00001638,8240/3 - Typisch carcinoïd,2,,Histologische diagnose,0.29,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4133828,Neuroendocrine tumor grade 1,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003954_ZH00001638,"8240/3 - Neuroendocrien carcinoma, goed gedifferentieerd",2,,Histologische diagnose,0.48,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4133828,Neuroendocrine tumor grade 1,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003973_ZH00001638,"8246/3 - Neuro-endocrien carcinoom, NNO",2,,Histologische diagnose,0.32,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4132730,"Malignant neuroendocrine neoplasm, epithelial",Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003978_ZH00001638,8249/3 - Atypische carcinoïdtumor,2,,Histologische diagnose,0.31,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4028881,Atypical carcinoid tumor,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003984_ZH00001638,8250/3 - Bronchiolair adenocarcinoom (C34._),6,,Histologische diagnose,0.45,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4012173,Bronchiolo-alveolar adenocarcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003986_ZH00001638,8250/3 - Alveolaircelcarcinoom (C34._),8,,Histologische diagnose,0.46,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4012173,Bronchiolo-alveolar adenocarcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00003993_ZH00001638,"8253/3 - Bronchiolo-alveolair carcinoom, mucineus (C34._)",6,,Histologische diagnose,0.54,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4028539,"Bronchiolo-alveolar carcinoma, mucinous",Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00004003_ZH00001638,"8260/3 - Papillair adenocarcinoom, NNO",12,,Histologische diagnose,0.42,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4172953,Papillary adenocarcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00004015_ZH00001638,8263/2 - Adenocarcinoma in situ in tubulovilleus adenoom,10,,Histologische diagnose,0.64,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4201431,Adenocarcinoma in situ in tubulovillous adenoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00004226_ZH00001638,8430/3 - Muco-epidermoïd carcinoom,4,,Histologische diagnose,0.29,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4253608,Mucoepidermoid carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00004233_ZH00001638,"8441/3 - Sereus cystadenocarcinoom, NNO (C56.9)",4,,Histologische diagnose,0.45,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4236657,Serous cystadenocarcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00004307_ZH00001638,8480/3 - Mucineus adenocarcinoom,12,,Histologische diagnose,0.45,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4247921,Mucinous adenocarcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00004328_ZH00001638,"8500/2 - Intraductaal carcinoom, NNO",4,,Histologische diagnose,0.38,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4313969,"Intraductal carcinoma, noninfiltrating",Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00004330_ZH00001638,"8500/2 - DCIS, NNO (C50._)",2,,Histologische diagnose,0.43,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4313969,"Intraductal carcinoma, noninfiltrating",Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00004333_ZH00001638,"8500/3 - Infiltrerend ductaal carcinoom, NNO (C50._)",6,,Histologische diagnose,0.45,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4221403,Infiltrating duct carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00004335_ZH00001638,"8500/3 - Ductaal adenocarcinoom, NNO",22,,Histologische diagnose,0.37,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4221403,Infiltrating duct carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00004427_ZH00001638,8550/3 - Acinair adenocarcinoom,4,,Histologische diagnose,0.41,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4164740,Acinar cell carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00004429_ZH00001638,8551/3 - Acinuscel-cystadenocarcinoom,20,,Histologische diagnose,0.41,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4030122,Acinar cell cystadenocarcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00004432_ZH00001638,8560/3 - Adenosquameus carcinoom,12,,Histologische diagnose,0.49,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4241843,Adenosquamous carcinoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00004621_ZH00001638,8742/2 - Lentigo maligna (C44._),2,,Histologische diagnose,0.46,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4247521,Hutchinson's melanotic freckle,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00005374_ZH00001638,"9530/0 - Meningeoom, NNO",2,,Histologische diagnose,0.32,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4260192,Benign meningeal neoplasm,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00005482_ZH00001638,"9650/3 - Hodgkin-lymfoom, NNO (cHL)",2,,Histologische diagnose,0.31,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4031667,Hodgkin lymphoma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00005573_ZH00001638,"9680/3 - High Grade B-cell lymphoma, NOS tHGBL, NOS), opm: ""HGBL NOS"" of ""HGBL BCL2"" of ""HGBL BCL6"" of ""HGBL BCL2 & BCL6""",8,,Histologische diagnose,0.3,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4262918,"Malignant lymphoma, large B-cell, diffuse",Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00005606_ZH00001638,"9695/3 - Folliculair lymfoom, graad 1",4,,Histologische diagnose,0.29,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4188203,"Follicular lymphoma, grade 1",Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00005713_ZH00001638,9732/3 - Smouldering (asymptomatic) plasma cell myeloma (SPCM),2,,Histologische diagnose,0.41,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4210177,Multiple myeloma,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00005991_ZH00001638,"9920/3 - Therapiegerelateerde acute myeloïde leukemie, alkylerend agens gerelateerd",4,,Histologische diagnose,0.41,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4030263,Therapy-related acute myeloid leukemia and myelodysplastic syndrome,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006054_ZH00001638,"9982/3 - MDS with ring sideroblasts and single lineage dysplasia (MDS-RS-SLD), opm:""RS-MDS""",2,,Histologische diagnose,0.31,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4029669,Refractory anemia with sideroblasts,Observation,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006091_ZH00000213,"0: asymptomatisch, normale activiteit",216,,WHO-score bij diagnose,0.48,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4175026,ECOG performance status - grade 0,Observation,MAPS TO,"ik zou voor deze variabele voor 4190931 (condition) of 4175026 (observation) gaan. het is meer een observatie imo. Dit is een WHO/ECOG performantie schaal, WHO grade I, II.. etc is iets helemaal anders",AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006092_ZH00000213,"1: symptomatisch, maar ambulant",1028,,WHO-score bij diagnose,0.44,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4173614,ECOG performance status - grade 1,Observation,MAPS TO,"Zie hoger, te switchen naar WHO performance status  of ECOG performance status ",AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006093_ZH00000213,"2: symptomatisch, bedlegerig <50% per dag",130,,WHO-score bij diagnose,0.6,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4172043,ECOG performance status - grade 2,Observation,MAPS TO,"Zie hoger, te switchen naar WHO performance status of ECOG performance status ",AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006094_ZH00000213,"3: symptomatisch, bedlegerig >50% per dag",54,,WHO-score bij diagnose,0.6,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4174241,ECOG performance status - grade 3,Observation,MAPS TO,"Zie hoger, te switchen naar WHO performance status of ECOG performance status ",AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006095_ZH00000213,"4: aangewezen op volledige verzorging, 100%",48,,WHO-score bij diagnose,0.31,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,4174251,ECOG performance status - grade 4,Observation,MAPS TO,"Zie hoger, te switchen naar WHO performance status of ECOG performance status ",AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006096_ZH00000209,0,2,,pT,0,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919508,pT0,Meas Value,MAPS TO,35919508,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006097_ZH00000203,1,52,,cT,0,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919386,cT1,Meas Value,MAPS TO,35919386,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006097_ZH00000209,1,12,,pT,0,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919829,pT1,Meas Value,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006098_ZH00000203,1a,14,,cT,1,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919897,cT1a,Meas Value,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006098_ZH00000209,1a,14,,pT,1,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919756,pT1a,Meas Value,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006103_ZH00000209,1am,2,,pT,0.35,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919756,pT1a,Meas Value,MAPS TO,"pt1am bestaat niet in athena, bestaat dit? ",AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006104_ZH00000203,1b,152,,cT,1,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919211,cT1b,Meas Value,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006104_ZH00000209,1b,64,,pT,1,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919186,pT1b,Meas Value,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006110_ZH00000203,1c,94,,cT,0.5,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919333,cT1c,Meas Value,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006110_ZH00000209,1c,38,,pT,0.5,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919136,pT1c,Meas Value,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006123_ZH00000203,2,82,,cT,0,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919656,cT2,Meas Value,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006123_ZH00000209,2,22,,pT,0,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919074,pT2,Meas Value,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006124_ZH00000203,2a,90,,cT,1,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919565,cT2a,Meas Value,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006124_ZH00000209,2a,34,,pT,1,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919867,pT2a,Meas Value,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006130_ZH00000203,2b,74,,cT,1,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919228,cT2b,Meas Value,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006130_ZH00000209,2b,24,,pT,1,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919739,pT2b,Meas Value,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006132_ZH00000203,2c,8,,cT,0.44,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919872,cT2c,Meas Value,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006137_ZH00000203,3,234,,cT,0,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919139,cT3,Meas Value,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006137_ZH00000209,3,28,,pT,0,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919081,pT3,Meas Value,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006138_ZH00000203,3a,2,,cT,1,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919784,cT3a,Meas Value,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006138_ZH00000209,3a,2,,pT,1,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919839,pT3a,Meas Value,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006141_ZH00000203,3bm,2,,cT,0.44,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919771,cT3b,Meas Value,MAPS TO,"cT3bm bestaat niet in athena, is dit een typfout? Mappen naar cT3b?",AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006148_ZH00000203,3m,2,,cT,0.34,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919139,cT3,Meas Value,MAPS TO,"cT3m bestaat niet in athena, is dit een typfout?",AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006149_ZH00000203,4,376,,cT,0,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919454,cT4,Meas Value,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006149_ZH00000209,4,20,,pT,0,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919919,pT4,Meas Value,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006150_ZH00000203,4a,2,,cT,1,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919576,cT4a,Meas Value,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006150_ZH00000209,4a,4,,pT,1,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919265,pT4a,Meas Value,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006152_ZH00000209,4b,2,,pT,1,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919628,pT4b,Meas Value,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006154_ZH00000203,4c,4,,cT,1,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919667,cT4c,Meas Value,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006160_ZH00000209,4m,2,,pT,0.26,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919919,pT4,Meas Value,MAPS TO,"pt4m niet te vinden in athena, wat te doen hiermee? JB: m is overbodig hier,  -> pt4",AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006164_ZH00000203,is,22,,cT,1,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919020,pTis,Meas Value,MAPS TO,"ctis niet te vidnen in athena -> JB: als het ""is"" is, is het eigenlijk een pT (enkel de patholoog ka ndit zien) -> dus pTis",AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006164_ZH00000209,is,22,,pT,1,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35919020,pTis,Meas Value,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,_ZH00000223,,0,,Verder behandelingsplan: 1,0,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,0,No matching concept,Metadata,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
,HIXVRAGENLIJSTEN_ZH00006165_ZH00000209,is(DCIS),2,,pT,0.5,APPROVED,REVIEWED,AZD DEMO USER,2021-12-23,35924462,"Nonpapillary:| Sessile (flat) (solid) carcinoma in situ| Carcinoma in situ, NOS| Transitional cell carcinoma in situ||Stated as Tis with no other information on extension",Meas Value,MAPS TO,,AZD DEMO USER,2021-12-23,ALL AZD USERS,,
