,sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:additionalInfo,ADD_INFO:prescriptionID,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
2395,MEDICATIE_P_B9001343_0006201854_0006771537,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0006201854_0006771537,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2396,MEDICATIE_P_B9001343_0009826270_0010814834,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0009826270_0010814834,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2397,MEDICATIE_P_B9001343_0009826270_0010816228,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0009826270_0010816228,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2398,MEDICATIE_P_B9001343_0009858832_0010837510,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0009858832_0010837510,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2399,MEDICATIE_P_B9001343_0013330208_0014710062,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0013330208_0014710062,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2400,MEDICATIE_P_B9001343_0011806799_0013106410,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0011806799_0013106410,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2401,MEDICATIE_P_B9001343_0015625621_0017095413,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0015625621_0017095413,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2402,MEDICATIE_P_B9001343_0015625621_0017098190,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0015625621_0017098190,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2403,MEDICATIE_P_B9001343_0015625621_0017129447,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0015625621_0017129447,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2404,MEDICATIE_P_B9001343_0003094693_0003275953,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0003094693_0003275953,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2405,MEDICATIE_P_B9001343_0010768039_0011908538,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0010768039_0011908538,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2406,MEDICATIE_P_B9001343_0013878570_0015260591,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0013878570_0015260591,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2407,MEDICATIE_P_B9001343_0013878570_0015274539,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0013878570_0015274539,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2408,MEDICATIE_P_B9001343_0012177366_0013539510,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0012177366_0013539510,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2409,MEDICATIE_P_B9001343_0012617008_0013959426,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0012617008_0013959426,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2410,MEDICATIE_P_B9001343_0012617008_0014008068,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0012617008_0014008068,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2411,MEDICATIE_P_B9001343_0009363829_0010285689,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0009363829_0010285689,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2412,MEDICATIE_P_B9001343_0009363829_0010325438,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0009363829_0010325438,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2413,MEDICATIE_P_B9001343_0012655947_0013993958,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0012655947_0013993958,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2414,MEDICATIE_P_B9001343_0015629203_0017097915,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0015629203_0017097915,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2415,MEDICATIE_P_B9001343_0015629203_0017128203,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0015629203_0017128203,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2416,MEDICATIE_P_B9001343_0015629203_0017131793,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0015629203_0017131793,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2417,MEDICATIE_P_B9001343_0015629203_0017140549,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0015629203_0017140549,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2418,MEDICATIE_P_B9001343_0015629203_0017165156,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0015629203_0017165156,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2419,MEDICATIE_P_B9001343_0010131136_0011189571,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0010131136_0011189571,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2420,MEDICATIE_P_B9001343_0010131136_0011191058,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0010131136_0011191058,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2421,MEDICATIE_P_B9001343_0010131136_0011191060,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0010131136_0011191060,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2422,MEDICATIE_P_B9001343_0010131136_0011191051,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0010131136_0011191051,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2423,MEDICATIE_P_B9001343_0010131136_0011192079,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0010131136_0011192079,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2424,MEDICATIE_P_B9001343_0010131136_0011227894,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0010131136_0011227894,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2425,MEDICATIE_P_B9001343_0005166269_0005593467,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0005166269_0005593467,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2426,MEDICATIE_P_B9001343_0018873576_0020259892,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0018873576_0020259892,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2427,MEDICATIE_P_B9001343_0018873576_0020277590,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0018873576_0020277590,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2428,MEDICATIE_P_B9001343_0018927844_0020306891,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0018927844_0020306891,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,43821294,Sufentanil Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2429,MEDICATIE_P_B9001343_0017094439,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0017094439,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2430,MEDICATIE_P_B9001343_0000340677_0000256677,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000340677_0000256677,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2431,MEDICATIE_P_B9001343_0000340677_0000274553,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000340677_0000274553,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2432,MEDICATIE_P_B9001343_0000340677_0000276026,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000340677_0000276026,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2433,MEDICATIE_P_B9001343_0000340677_0000277713,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000340677_0000277713,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2434,MEDICATIE_P_B9001343_0000387409_0000292631,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000387409_0000292631,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2435,MEDICATIE_P_B9001343_0000387409_0000309441,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000387409_0000309441,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2436,MEDICATIE_P_B9001343_0001037405_0000955207,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0001037405_0000955207,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2437,MEDICATIE_P_B9001343_0001037405_0000968359,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0001037405_0000968359,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2438,MEDICATIE_P_B9001343_0000390628_0000299469,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000390628_0000299469,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2439,MEDICATIE_P_B9001343_0000390628_0000306753,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000390628_0000306753,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2440,MEDICATIE_P_B9001343_0000390628_0000314431,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000390628_0000314431,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2441,MEDICATIE_P_B9001343_0000390628_0000315877,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000390628_0000315877,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2442,MEDICATIE_P_B9001343_0000402243_0000323749,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000402243_0000323749,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2443,MEDICATIE_P_B9001343_0000243381_0000157680,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000243381_0000157680,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2444,MEDICATIE_P_B9001343_0000243381_0000157696,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000243381_0000157696,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2445,MEDICATIE_P_B9001343_0000243381_0000157703,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000243381_0000157703,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2446,MEDICATIE_P_B9001343_0000243381_0000157706,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000243381_0000157706,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2447,MEDICATIE_P_B9001343_0000243381_0000157707,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000243381_0000157707,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2448,MEDICATIE_P_B9001343_0000243381_0000157714,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000243381_0000157714,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2449,MEDICATIE_P_B9001343_0000243381_0000157726,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000243381_0000157726,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2450,MEDICATIE_P_B9001343_0000243381_0000157730,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000243381_0000157730,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2451,MEDICATIE_P_B9001343_0000243381_0000157734,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000243381_0000157734,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2452,MEDICATIE_P_B9001343_0000243381_0000157741,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000243381_0000157741,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2453,MEDICATIE_P_B9001343_0000243381_0000157747,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000243381_0000157747,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2454,MEDICATIE_P_B9001343_0000243381_0000157750,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000243381_0000157750,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2455,MEDICATIE_P_B9001343_0000243381_0000157752,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000243381_0000157752,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2456,MEDICATIE_P_B9001343_0000243381_0000157753,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000243381_0000157753,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2457,MEDICATIE_P_B9001343_0000243381_0000157757,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000243381_0000157757,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2458,MEDICATIE_P_B9001343_0000243381_0000157764,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000243381_0000157764,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2459,MEDICATIE_P_B9001343_0000243381_0000157765,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000243381_0000157765,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2460,MEDICATIE_P_B9001343_0000243381_0000157767,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000243381_0000157767,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2461,MEDICATIE_P_B9001343_0000243381_0000157768,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000243381_0000157768,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
2462,MEDICATIE_P_B9001343_0000243381_0000157771,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML,682,,CASSETTE LEVOBUPIVACAINE0.125% SUFENTA125MCG 250ML 250 ml,0000243381_0000157771,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,40052592,levobupivacaine Injectable Solution,Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
