sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:modality,ADD_INFO:wise,ADD_INFO:last_date,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
RAD_AAOR-OLD_MG,AO.THOR.OF ABD 3CL,245,,Mammography,not in wise,2001-05-28,0.24,UNCHECKED,UNREVIEWED,,0,3009344,US Abdomen limited,Procedure,MAPS_TO,,<auto>,1679066450502,
RAD_MRAFS_MG,mr hersenen voor studie,8,,Mammography,not in wise,2005-05-18,0.37,UNCHECKED,UNREVIEWED,,0,3018317,MR Heart,Procedure,MAPS_TO,,<auto>,1679066450822,
RAD_0000005133_NM,Octreotidescintigrafie SPECT/CT (low dose CT) scan,6,,Nuclear Medicine,Octreotidescintigrafie SPECT/CT (low dose CT) scan - NM: 6,2019-06-19,0.44,UNCHECKED,UNREVIEWED,,0,4324909,Single photon emission computed tomography using radiolabeled octreotide,Procedure,MAPS_TO,,<auto>,1679066450949,
RAD_0000008719_US,Pacemaker DDD AdHoc,1,,Ultra Sound,not in wise,2020-07-02,0.50,UNCHECKED,UNREVIEWED,,0,4049403,Maintenance procedure for cardiac pacemaker system,Procedure,MAPS_TO,,<auto>,1679066451000,
RAD_OCTREOCT_MG,Octreotide scan met SPECT en low CT,10,,Mammography,Octreotide scan met SPECT en low CT - NM: 17,2017-09-27,0.71,UNCHECKED,UNREVIEWED,,0,4324909,Single photon emission computed tomography using radiolabeled octreotide,Procedure,MAPS_TO,,<auto>,1679066451242,
RAD_0000008569_NM,Total body scan I123 SPECT/CT (low d CT) scan 24u,23,,Nuclear Medicine,Total body scan I123 SPECT/CT (low d CT) scan 24u - NM: 22,2023-02-23,0.38,UNCHECKED,UNREVIEWED,,0,4346616,Whole body radioiodine I123 study,Procedure,MAPS_TO,,<auto>,1679066451350,
RAD_T_LWT_MG,RX LWZ Trauma,8,,Mammography,not in wise,2012-10-22,0.24,UNCHECKED,UNREVIEWED,,0,4227391,Trauma therapy,Procedure,MAPS_TO,,<auto>,1679066452002,
RAD_0000005160_OT,Total body scan I123 SPECT/CT (low dose CT) inj,14,,Other,Total body scan I123 SPECT/CT (low dose CT) inj - OT: 14; Total body scan I123 SPECT/CT (low dose CT) inj - NM: 8,2020-05-27,0.41,UNCHECKED,UNREVIEWED,,0,4346616,Whole body radioiodine I123 study,Procedure,MAPS_TO,,<auto>,1679066452047,
RAD_1822_MG,CB-DENTAL,23,,Mammography,CB-DENTAL - CT: 23,2015-10-07,0.21,UNCHECKED,UNREVIEWED,,0,4305000,Dental surgical procedure,Procedure,MAPS_TO,,<auto>,1679066452488,
RAD_T_EVIN2_MG,Echo Vinger Bilateraal,6,,Mammography,not in wise,2017-12-29,0.34,UNCHECKED,UNREVIEWED,,0,3023252,MR Finger - bilateral,Procedure,MAPS_TO,,<auto>,1679066452554,
RAD_T_MRACER_MG,MRI Angio Cerebraal,244,,Mammography,not in wise,2018-04-18,0.48,UNCHECKED,UNREVIEWED,,0,4082846,MRI of cerebral vessels,Procedure,MAPS_TO,,<auto>,1679066452623,
RAD_T_MRVOER_MG,MRI Voet Re,243,,Mammography,not in wise,2018-04-16,0.50,UNCHECKED,UNREVIEWED,,0,4170271,MRI venography,Procedure,MAPS_TO,,<auto>,1679066453733,
RAD_AJMAL_MG,AJMALINE TEST,8,,Mammography,AJMALINE TEST - SR: 8; AJMALINE TEST - OT: 3,2017-05-04,0.40,UNCHECKED,UNREVIEWED,,0,4268870,E test,Procedure,MAPS_TO,,<auto>,1679066453929,
RAD_MF2_MG,Materiaal Forfait PCI met cor stent,1,,Mammography,Materiaal Forfait PCI met cor stent - XA: 1,2016-08-25,0.20,UNCHECKED,UNREVIEWED,,0,3027329,RFA Guidance for placement of stent in Artery,Procedure,MAPS_TO,,<auto>,1679066453957,
RAD_ZH00000225_CT,CT Arthro Pols Links,23,,Computed Tomography,CT Arthro Pols Links - CT: 21,2023-02-23,0.39,UNCHECKED,UNREVIEWED,,0,4082976,CT arthrogram,Procedure,MAPS_TO,,<auto>,1679066454038,
RAD_ZH00005471_XA,Ablatie linker atriale tachycardie  CARTO+ narcose,31,,X-Ray Angiography,Ablatie linker atriale tachycardie  CARTO+ narcose - XA: 1,2023-01-18,0.32,UNCHECKED,UNREVIEWED,,0,3655803,Ventricular tachycardia ablation,Procedure,MAPS_TO,,<auto>,1679066454483,
RAD_KM2GB_MG,2 x kleine Macroscopie + gewone biopsie,14,,Mammography,not in wise,2009-12-08,0.26,UNCHECKED,UNREVIEWED,,0,4005173,Cone biopsy,Procedure,MAPS_TO,,<auto>,1679066454541,
RAD_ZH00005492_XA,DDD-ICD vervanging,10,,X-Ray Angiography,DDD-ICD vervanging - XA: 2,2023-02-27,0.15,UNCHECKED,UNREVIEWED,,0,35622825,Angiography of left cervical vertebral artery,Procedure,MAPS_TO,,<auto>,1679066454642,
RAD_T_MRORBI_MG,MRI Orbitae,23,,Mammography,not in wise,2018-04-12,0.85,UNCHECKED,UNREVIEWED,,0,4149107,MRI of orbit,Procedure,MAPS_TO,,<auto>,1679066454898,
RAD_GB11_MG,Gewone biopsie 11x,1,,Mammography,not in wise,2006-12-13,0.33,UNCHECKED,UNREVIEWED,,0,4005173,Cone biopsy,Procedure,MAPS_TO,,<auto>,1679066455241,
RAD_PORTA_MG,Poortkatheter,8,,Mammography,not in wise,2017-08-17,0.25,UNCHECKED,UNREVIEWED,,0,4164278,Catheterization,Procedure,MAPS_TO,,<auto>,1679066455338,
RAD_T_MRPOLR_MG,MRI Pols Re,243,,Mammography,not in wise,2018-04-13,0.51,UNCHECKED,UNREVIEWED,,0,46272865,MRI proctography,Procedure,MAPS_TO,,<auto>,1679066455643,
RAD_CAV2_MG,Unil-fps-v new,31,,Mammography,Unil-fps-v new - RF: 16; Unil-fps-v new - XA: 1,2017-07-18,0.11,UNCHECKED,UNREVIEWED,,0,3049691,MG Breast - unilateral Views,Procedure,MAPS_TO,,<auto>,1679066455989,
RAD_1721_MG,ZWANGERSCHAP,1,,Mammography,not in wise,2013-11-12,0.30,UNCHECKED,UNREVIEWED,,0,4232784,Rorschach test,Procedure,MAPS_TO,,<auto>,1679066456430,
RAD_0000008686_NM,Lymfescan ledematen SPECT/CT (LD CT),6,,Nuclear Medicine,Lymfescan ledematen SPECT/CT (LD CT) - NM: 5,2021-11-10,0.16,UNCHECKED,UNREVIEWED,,0,2791839,Low Dose Rate (LDR) Brachytherapy of Spleen using Other Isotope,Procedure,MAPS_TO,,<auto>,1679066456723,
RAD_ZH00000451_MR,MR Pols Arthritis Links,23,,Magnetic Resonance,MR Pols Arthritis Links - MR: 25,2023-02-27,0.37,UNCHECKED,UNREVIEWED,,0,3050795,MR Ankle Arthrogram,Procedure,MAPS_TO,,<auto>,1679066457377,
RAD_ZH00000514_XA,"Punctie Retroperitoneaal (bvb. Nier, ...)",14,,X-Ray Angiography,"Punctie Retroperitoneaal (bvb. Nier, ...) - CT: 50; Punctie Retroperitoneaal (bvb. Nier, ...) - US: 43; Punctie Retroperitoneaal (bvb. Nier, ...) - XA: 15; Punctie Retroperitoneaal - CT: 7; Punctie Retroperitoneaal - US: 5",2022-11-17,0.24,UNCHECKED,UNREVIEWED,,0,3021975,CT Retroperitoneum,Procedure,MAPS_TO,,<auto>,1679066457610,
RAD_HIR_MG,RX hiel re,10,,Mammography,RX hiel re - CR: 6; RX Hiel re - CR: 1,2017-09-29,0.26,UNCHECKED,UNREVIEWED,,0,40481493,Removal of sports mouth guard,Procedure,MAPS_TO,,<auto>,1679066457691,
RAD_T_CBPOLR_MG,CBCT Pols Rechts,31,,Mammography,not in wise,2016-05-20,0.58,UNCHECKED,UNREVIEWED,,0,1989694,Cone beam CT Teeth,Procedure,MAPS_TO,,<auto>,1679066457910,
RAD_THM_MG,Therapie Metastron,8,,Mammography,not in wise,2000-10-05,0.40,UNCHECKED,UNREVIEWED,,0,4141601,Betatron external beam radiation therapy,Procedure,MAPS_TO,,<auto>,1679066457970,
RAD_1700_MG,ECHO SCHEDEL,242,,Mammography,ECHO SCHEDEL - US: 234,2015-10-09,0.35,UNCHECKED,UNREVIEWED,,0,37396841,Assessment using Rancho Los Amigos Levels of Cognitive Functioning Scale,Procedure,MAPS_TO,,<auto>,1679066458215,
RAD_ARPUN_MG,ARTERIE PUNCTIE,6,,Mammography,ARTERIE PUNCTIE - XA: 7,2017-01-11,0.68,UNCHECKED,UNREVIEWED,,0,4212786,Puncture of artery,Procedure,MAPS_TO,,<auto>,1679066458252,
RAD_T_MLWNT_MG,Myelo LWZ,8,,Mammography,not in wise,2012-01-12,0.34,UNCHECKED,UNREVIEWED,,0,4280591,Myelogram,Procedure,MAPS_TO,,<auto>,1679066459154,
RAD_CRTPMI_MG,CRT PM-IMPLANTATIE,31,,Mammography,CRT PM-IMPLANTATIE - XA: 32,2017-06-26,0.36,UNCHECKED,UNREVIEWED,,0,44791455,Aneuploidy screening,Procedure,MAPS_TO,,<auto>,1679066459371,
RAD_ZH00005183_US,PM controle adhoc,23,,Ultra Sound,not in wise,2018-04-27,0.32,UNCHECKED,UNREVIEWED,,0,4021823,Pain control,Procedure,MAPS_TO,,<auto>,1679066459386,
RAD_T_SCOPIE_MG,Scopie (ORT),10,,Mammography,not in wise,2011-10-25,0.22,UNCHECKED,UNREVIEWED,,0,2791102,Intraoperative Radiation Therapy (IORT) of Colon,Procedure,MAPS_TO,,<auto>,1679066459471,
RAD_ZH00000556_DX,Botdensitometrie,14,,Digital Radiography,Botdensitometrie - OT: 20; Botdensitometrie - DX: 14,2022-09-08,0.38,UNCHECKED,UNREVIEWED,,0,4086416,Dual energy X-ray absorptiometry,Procedure,MAPS_TO,,<auto>,1679066459740,
RAD_VACE_MG,Vacora onder echo,1,,Mammography,not in wise,2016-10-19,0.33,UNCHECKED,UNREVIEWED,,0,4091145,Evoked oto-acoustic emission measurement,Procedure,MAPS_TO,,<auto>,1679066459778,
RAD_1500_MG,AORTA T+A,8,,Mammography,AORTA T+A - RF: 7,2015-07-09,0.40,UNCHECKED,UNREVIEWED,,0,46237000,CTA Thoracic and Abdominal Aorta and Bilateral Runoff Vessels W contrast IV,Procedure,MAPS_TO,,<auto>,1679066460297,
RAD_ZH00000491_MR,MR Pediatrie Hersenen <2jr,242,,Magnetic Resonance,MR Pediatrie Hersenen <2jr - MR: 249,2023-03-10,0.22,UNCHECKED,UNREVIEWED,,0,2788018,"Assistance with Respiratory Ventilation, Less than 24 Consecutive Hours",Procedure,MAPS_TO,,<auto>,1679066460819,
RAD_TEL2_MG,TELERX SHEDEL 2 CL,10,,Mammography,not in wise,2002-02-05,0.12,UNCHECKED,UNREVIEWED,,0,3048027,XR Wrist - left 2 Carpal tunnel Views,Procedure,MAPS_TO,,<auto>,1679066460841,
RAD_KM2D3I5_MG,KM2D3I5,1,,Mammography,not in wise,2011-05-26,0.07,UNCHECKED,UNREVIEWED,,0,4231626,Brockman operation,Procedure,MAPS_TO,,<auto>,1679066460851,
RAD_APUL-OLD_MG,PULMONALIS ANGIO,14,,Mammography,not in wise,2001-05-23,0.67,UNCHECKED,UNREVIEWED,,0,4224157,Arteriography of pulmonary arteries,Procedure,MAPS_TO,,<auto>,1679066461745,
RAD_DLAPZB_MG,Diagn. laparascopie zonder biopsie,23,,Mammography,Diagn. laparascopie zonder biopsie - ES: 23,2014-09-02,0.35,UNCHECKED,UNREVIEWED,,0,4269232,Laparoscopy with biopsy,Procedure,MAPS_TO,,<auto>,1679066461995,
RAD_ZH00000418_MR,MR Uterus Pre Embolisatie Myomen Groot,30,,Magnetic Resonance,MR Uterus Pre Embolisatie Myomen Groot - MR: 30,2023-01-12,0.50,UNCHECKED,UNREVIEWED,,0,3031365,MR Uterus,Procedure,MAPS_TO,,<auto>,1679066462385,
RAD_0000005132_OT,Octreotidescintigrafie SPECT/CT (low dose CT) inj,6,,Other,Octreotidescintigrafie SPECT/CT (low dose CT) inj - OT: 6,2019-06-18,0.36,UNCHECKED,UNREVIEWED,,0,4324909,Single photon emission computed tomography using radiolabeled octreotide,Procedure,MAPS_TO,,<auto>,1679066462484,
RAD_0000005153_NM,Therapie I131 TB SPECT (LD) 100-150-200 mCi inn,10,,Nuclear Medicine,Therapie I131 TB SPECT (LD) 100-150-200 mCi inn - NM: 12; Therapie I131 met TB SPECT (LD CT) 100-150 mCi inn - OT: 9; Therapie I131 TB SPECT (LD) 100-150-200 mCi inn - OT: 8,2023-01-23,0.42,UNCHECKED,UNREVIEWED,,0,4036252,Iodine 131 therapy,Procedure,MAPS_TO,,<auto>,1679066463434,
RAD_ZH00005582_XA,coronarografie + TAVI + TEE + firma + narcose,7,,X-Ray Angiography,not in wise,2022-11-03,0.29,UNCHECKED,UNREVIEWED,,0,3025605,US Thoracic and abdominal aorta,Procedure,MAPS_TO,,<auto>,1679066463675,
RAD_0000008606_OT,CR EOS Wervelzuil / sag - cor balans,242,,Other,CR EOS Wervelzuil / sag - cor balans - DX: 138; CR EOS Wervelzuil / sag - cor balans - OT: 86; CR EOS Heup Links - OT: 4; CR EOS Wervelzuil / sag - cor balans - CR: 3,2023-03-10,0.14,UNCHECKED,UNREVIEWED,,0,36305111,CT Lower leg - bilateral WO contrast,Procedure,MAPS_TO,,<auto>,1679066464320,
RAD_ZH00000362_MR,MR Hersenen Functionele Stereotaxie,1,,Magnetic Resonance,MR Hersenen Functionele Stereotaxie - MR: 1,2019-07-19,0.47,UNCHECKED,UNREVIEWED,,0,3048304,MR Heart cine for function,Procedure,MAPS_TO,,<auto>,1679066464367,
RAD_ZH00000443_MR,MR Elleboog Nervus Ulnaris Links,14,,Magnetic Resonance,MR Elleboog Nervus Ulnaris Links - MR: 13,2022-12-29,0.29,UNCHECKED,UNREVIEWED,,0,40367967,Transposition of ulnar nerve at elbow,Procedure,MAPS_TO,,<auto>,1679066464649,
RAD_T_CENKR_MG,CT Enkel Re,30,,Mammography,not in wise,2018-04-06,0.29,UNCHECKED,UNREVIEWED,,0,4335461,Reduction of Reinke's edema,Procedure,MAPS_TO,,<auto>,1679066464754,
RAD_T_MRLEV_MG,MRI Lever,241,,Mammography,not in wise,2018-04-10,0.58,UNCHECKED,UNREVIEWED,,0,4082709,MRI of liver,Procedure,MAPS_TO,,<auto>,1679066465262,
RAD_DUPLEXOL_MG,Duplex onderlste ledematen,23,,Mammography,Duplex onderlste ledematen - US: 24,2017-08-14,0.34,UNCHECKED,UNREVIEWED,,0,4144167,Excision of duplex ureter,Procedure,MAPS_TO,,<auto>,1679066465290,
RAD_ZH00005102_OT,Sentinel Cervix inj,10,,Other,Sentinel Cervix inj - OT: 10,2020-06-02,0.77,UNCHECKED,UNREVIEWED,,0,4003539,Cervix injection,Procedure,MAPS_TO,,<auto>,1679066465396,
RAD_T_PART75_MG,Arteriop K75,6,,Mammography,not in wise,2006-12-07,0.28,UNCHECKED,UNREVIEWED,,0,4311041,Repair of artery,Procedure,MAPS_TO,,<auto>,1679066465414,
RAD_ZH00000117_US,MA Mammo Bilateraal,1,,Ultra Sound,MA Mammo Bilateraal - MG: 16384; MA Mammo Bilateraal - US: 18,2018-05-14,0.48,APPROVED,EQUAL,Stijn Dupulthys,1679067396919,42535066,Ultrasonography of bilateral breasts,Procedure,MAPS_TO,,Stijn Dupulthys,1679067395512,
RAD_IM2_MG,immuno 2x,22,,Mammography,not in wise,2011-07-19,0.40,UNCHECKED,UNREVIEWED,,0,4295112,Immunological therapy,Procedure,MAPS_TO,,<auto>,1679066466106,
RAD_0000008539_CR,CR Arthro Pols Links (CT),30,,Computed Radiography,CR Arthro Pols Links (CT) - CR: 26,2023-02-23,0.23,UNCHECKED,UNREVIEWED,,0,3050795,MR Ankle Arthrogram,Procedure,MAPS_TO,,<auto>,1679066466343,
RAD_ECHO LEV_MG,ECHO LEVER,241,,Mammography,not in wise,2011-03-24,0.38,UNCHECKED,UNREVIEWED,,0,4091145,Evoked oto-acoustic emission measurement,Procedure,MAPS_TO,,<auto>,1679066466772,
RAD_ZH00005009_US,Cardiologie tilt tafel test,7,,Ultra Sound,Cardiologie tilt tafel test - US: 8,2018-07-18,0.51,UNCHECKED,UNREVIEWED,,0,4033557,Tilt table test,Procedure,MAPS_TO,,<auto>,1679066467296,
RAD_KMGI3_MG,Kleine Macroscopie + gewone biopsie + 3 immuno's,13,,Mammography,not in wise,2011-06-29,0.23,UNCHECKED,UNREVIEWED,,0,4005173,Cone biopsy,Procedure,MAPS_TO,,<auto>,1679066467581,
RAD_T_MRONBR_MG,MRI Onderbeen Re,22,,Mammography,not in wise,2018-03-07,0.57,UNCHECKED,UNREVIEWED,,0,4137868,MRI of bone,Procedure,MAPS_TO,,<auto>,1679066467617,
RAD_ZH00005640_MR,MR Blaas Staging,6,,Magnetic Resonance,not in wise,2022-04-07,0.38,UNCHECKED,UNREVIEWED,,0,3048091,MR Thoracic Aorta,Procedure,MAPS_TO,,<auto>,1679066467704,
RAD_ZH00000405_MR,MR Bijnieren Urotheliale Tumor,10,,Magnetic Resonance,MR Bijnieren Urotheliale Tumor - MR: 10,2022-08-31,0.24,UNCHECKED,UNREVIEWED,,0,3047489,MR Biliary ducts,Procedure,MAPS_TO,,<auto>,1679066468403,
RAD_ZH00000475_MR,MR Enkel Achillespees Links,241,,Magnetic Resonance,MR Enkel Achillespees Links - MR: 232,2023-03-15,0.30,UNCHECKED,UNREVIEWED,,0,3002471,MR Lower extremity,Procedure,MAPS_TO,,<auto>,1679066468696,
RAD_CSMDP_MG,Echo Prof.M. De Pauw,1,,Mammography,Echo Prof.M. De Pauw - US: 1,2017-01-19,0.14,UNCHECKED,UNREVIEWED,,0,3654808,Zero echo time imaging,Procedure,MAPS_TO,,<auto>,1679066468730,
RAD_T_CPOLR_MG,CT Pols Re,22,,Mammography,not in wise,2018-04-18,0.27,UNCHECKED,UNREVIEWED,,0,40771815,US Renal artery,Procedure,MAPS_TO,,<auto>,1679066469067,
RAD_CS00000034_MG,24 uurs holter,7,,Mammography,not in wise,2018-05-14,0.36,UNCHECKED,UNREVIEWED,,0,4098508,24 Hour ECG,Procedure,MAPS_TO,,<auto>,1679066469121,
RAD_CAD1I3_MG,CAD1I3,6,,Mammography,not in wise,2011-11-04,0.07,UNCHECKED,UNREVIEWED,,0,3039514,SPECT Thyroid gland W I-131 IV,Procedure,MAPS_TO,,<auto>,1679066469518,
RAD_0000008591_CT,Punctie Pleura,10,,Computed Tomography,Punctie Pleura - US: 318; Punctie Pleura - CT: 11; Punctie Pleura - XA: 5; Punctie Pleura (Evacuerend) - US: 1,2023-02-08,0.52,UNCHECKED,UNREVIEWED,,0,4031456,Puncture and drainage of pleural cavity,Procedure,MAPS_TO,,<auto>,1679066469607,
RAD_0000008566_XA,CR Schedel 3D rotationele fluoroscopie,30,,X-Ray Angiography,CR Schedel 3D rotationele fluoroscopie - XA: 29,2021-10-21,0.38,UNCHECKED,UNREVIEWED,,0,44809435,Three dimensional rotational fluoroscopic angiography of thorax with contrast,Procedure,MAPS_TO,,<auto>,1679066469719,
RAD_1726_MG,DUPL LEDEM + AND STR,13,,Mammography,DUPL LEDEM + AND STR - US: 12,2015-04-09,0.41,UNCHECKED,UNREVIEWED,,0,3025605,US Thoracic and abdominal aorta,Procedure,MAPS_TO,,<auto>,1679066470619,
RAD_SMD3I4_MG,SMD3I4,6,,Mammography,not in wise,2011-09-13,0.18,UNCHECKED,UNREVIEWED,,0,4050746,Diathermy of nasal turbinates,Procedure,MAPS_TO,,<auto>,1679066470900,
RAD_0000008568_US,Lymfangiografie + embolisatie,1,,Ultra Sound,Lymfangiografie + embolisatie - XA: 27; Lymfangiografie + embolisatie - US: 1,2023-01-30,0.42,UNCHECKED,UNREVIEWED,,0,4046732,Embolization procedure,Procedure,MAPS_TO,,<auto>,1679066470944,
RAD_ALMK_MG,Art. lidm via Katheter,241,,Mammography,Art. lidm via kathe new - RF: 126; Art. lidm via kathe new - XA: 7; Art. lidm via kathe new - US: 2,2017-02-08,0.23,UNCHECKED,UNREVIEWED,,0,44783880,Collection of blood via arterial catheter,Procedure,MAPS_TO,,<auto>,1679066471090,
RAD_VASC_MG,Vasculaire scan,7,,Mammography,not in wise,2003-12-05,0.54,UNCHECKED,UNREVIEWED,,0,4085444,Intravascular US scan,Procedure,MAPS_TO,,<auto>,1679066471266,
RAD_1725_MG,SCH+TH+LGPM+ABDV+KL B,22,,Mammography,SCH+TH+LGPM+ABDV+KL B - US: 21; SCH+TH+LGPM+ABDV+KL B - CR: 1,2015-10-09,0.15,UNCHECKED,UNREVIEWED,,0,3029076,CT Chest and Abdomen WO contrast,Procedure,MAPS_TO,,<auto>,1679066471323,
RAD_9017_MG,BOBBY,13,,Mammography,BOBBY - CR: 1,2014-03-12,0.40,UNCHECKED,UNREVIEWED,,0,4229118,Cholelithotomy,Procedure,MAPS_TO,,<auto>,1679066472030,
RAD_ZH00000541_XA,Embolisatie Aneurysma Onderbuik,30,,X-Ray Angiography,Embolisatie Aneurysma Onderbuik - XA: 29; Embolisatie Aneurysma Onderbuik - US: 1,2023-01-17,0.56,UNCHECKED,UNREVIEWED,,0,4047010,Embolization of intracranial aneurysm,Procedure,MAPS_TO,,<auto>,1679066472464,
RAD_LUMP-OLD_MG,LUMBAAL PUNKTIE,7,,Mammography,not in wise,2000-07-06,0.40,UNCHECKED,UNREVIEWED,,0,4080549,Lumbar puncture,Procedure,MAPS_TO,,<auto>,1679066472511,
RAD_ZH00000519_US,Punctie Wervel,1,,Ultra Sound,Punctie Wervel - CT: 13; Punctie Wervel - XA: 2; Punctie Wervel - US: 1,2021-11-02,0.49,UNCHECKED,UNREVIEWED,,0,4127481,Cervical puncture,Procedure,MAPS_TO,,<auto>,1679066472682,
RAD_PLYMF_MG,puntie lymfeklier,240,,Mammography,puntie lymfeklier - US: 10; puntie lymfeklier - XA: 1; puntie lymfeklier - CR: 1,2017-09-21,0.20,UNCHECKED,UNREVIEWED,,0,4237186,High ligation of long saphenous vein,Procedure,MAPS_TO,,<auto>,1679066472832,
RAD_0000008916_MG,Punctie Borst Harpoenplaatsing stereotaxie,10,,Mammography,Punctie Borst Harpoenplaatsing stereotaxie - MG: 8; Punctie Borst Harpoenplaatsing stereotaxie - US: 1,2023-03-06,0.30,UNCHECKED,UNREVIEWED,,0,4119230,Spinal cord stereotaxis,Procedure,MAPS_TO,,<auto>,1679066472900,
RAD_PS_MG,PTA Subclavia,13,,Mammography,PTA Subclavia - RF: 14,2017-03-24,0.79,UNCHECKED,UNREVIEWED,,0,4196295,Fluoroscopy guided percutaneous transluminal angioplasty of subclavian artery with contrast,Procedure,MAPS_TO,,<auto>,1679066473225,
RAD_GB6_MG,Halsted of pattey met vriescoupe,6,,Mammography,not in wise,2009-05-28,0.21,UNCHECKED,UNREVIEWED,,0,4173650,Halsted repair of inguinal hernia,Procedure,MAPS_TO,,<auto>,1679066473930,
RAD_SBD3I3_MG,SBD3I3,13,,Mammography,not in wise,2011-09-21,0.09,UNCHECKED,UNREVIEWED,,0,3014650,US Abdomen,Procedure,MAPS_TO,,<auto>,1679066473959,
RAD_ZH00000469_MR,MR Knie Zimmer Links,10,,Magnetic Resonance,MR Knie Zimmer Li - MR: 10; MR Knie Zimmer Links - MR: 2,2020-09-02,0.42,UNCHECKED,UNREVIEWED,,0,3005648,MR Knee,Procedure,MAPS_TO,,<auto>,1679066473959,
RAD_ZH00000424_MR,MR Entero Groot FOV,1,,Magnetic Resonance,MR Entero Groot FOV - MR: 1,2020-02-21,0.48,UNCHECKED,UNREVIEWED,,0,3010431,MR Foot,Procedure,MAPS_TO,,<auto>,1679066474777,
RAD_LVLSPCT_MG,Longventilatie gecombineerd met een longperfusie S,22,,Mammography,Longventilatie gecombineerd met een longperfusie SPECTCT - NM: 65,2017-09-27,0.30,UNCHECKED,UNREVIEWED,,0,3040857,SPECT Lung ventilation and perfusion,Procedure,MAPS_TO,,<auto>,1679066475345,
RAD_ZH00005300_US,Veneuze Duplex Halsvaten,7,,Ultra Sound,Veneuze Duplex Halsvaten - US: 5; Veneuze Duplex Halsvaten - US: 2,2023-02-01,0.30,UNCHECKED,UNREVIEWED,,0,4144167,Excision of duplex ureter,Procedure,MAPS_TO,,<auto>,1679066475651,
RAD_T_TRX1_MG,RX TELERADIOGRAF,13,,Mammography,not in wise,2008-01-03,0.55,UNCHECKED,UNREVIEWED,,0,4056681,Plain radiography,Procedure,MAPS_TO,,<auto>,1679066475678,
RAD_ZH00000044_OT,CR Bekken Calibratiekogel,30,,Other,CR Bekken Calibratiekogel - CR: 4010; CR Bekken Calibratiekogel - OT: 18;  - CR: 1,2023-03-13,0.24,UNCHECKED,UNREVIEWED,,0,4313358,Endoscopy and calibration,Procedure,MAPS_TO,,<auto>,1679066475694,
RAD_M98_MG,kl.macro + kl.micro + 4 immuno's,10,,Mammography,not in wise,1999-06-29,0.24,UNCHECKED,UNREVIEWED,,0,4214176,Integrated optical coherence tomography and scanning laser ophthalmoscopy,Procedure,MAPS_TO,,<auto>,1679066476288,
RAD_ZH00005063_NM,Nierscintigrafie MAG3 volw,237,,Nuclear Medicine,Nierscintigrafie MAG3 volw - NM: 240,2023-03-16,0.31,UNCHECKED,UNREVIEWED,,0,4160914,Nuclear medicine imaging procedure,Procedure,MAPS_TO,,<auto>,1679066476846,
RAD_T_SRX_MG,BKN RX in OP,7,,Mammography,not in wise,2010-02-08,0.13,UNCHECKED,UNREVIEWED,,0,2777619,"Revision of Internal Fixation Device in Right Knee Joint, Open Approach",Procedure,MAPS_TO,,<auto>,1679066477319,
RAD_ZH00000250_CT,Conebeam Enkel Rechts,22,,Computed Tomography,Conebeam Enkel Rechts - CT: 21,2022-10-27,0.29,UNCHECKED,UNREVIEWED,,0,37397149,Cone beam CT,Procedure,MAPS_TO,,<auto>,1679066477488,
RAD_0000005146_MG,Myocardscintigrafie (Tc99m) rust inj,6,,Mammography,Myocardscintigrafie (Tc99m) rust inj - OT: 1039; Myocardscintigrafie (Tc99m) rust inj - NM: 9; Myocardscintigrafie (Tc99m) rust inj - CT: 7; Myocardscintigrafie (Tc99m) rust inj - MG: 6; Myocardscintigrafie (Tc99m) rust inj - DX: 1,2018-04-30,0.43,UNCHECKED,UNREVIEWED,,0,36685418,SPECT CT using Tc99m (technetium 99m) tetrofosmin of myocardial perfusion,Procedure,MAPS_TO,,<auto>,1679066477740,
RAD_ZH00000470_MR,MR Knie Zimmer Rechts,10,,Magnetic Resonance,MR Knie Zimmer Re - MR: 7; MR Knie Zimmer Rechts - MR: 5,2023-02-01,0.43,UNCHECKED,UNREVIEWED,,0,3005648,MR Knee,Procedure,MAPS_TO,,<auto>,1679066477740,
RAD_ZH00005531_XA,VKF-ablatie (CRYO) + narcose,30,,X-Ray Angiography,not in wise,2022-10-05,0.16,UNCHECKED,UNREVIEWED,,0,40491821,Cryoablation of retina,Procedure,MAPS_TO,,<auto>,1679066478091,
RAD_B1134_MG,PARATHYROID,7,,Mammography,PARATHYROID - NM: 7,2015-08-12,0.87,UNCHECKED,UNREVIEWED,,0,4083124,CT of parathyroid,Procedure,MAPS_TO,,<auto>,1679066478584,
RAD_0000008553_US,EUS Punctie,6,,Ultra Sound,EUS Punctie - US: 505,2019-07-09,0.59,UNCHECKED,UNREVIEWED,,0,4080549,Lumbar puncture,Procedure,MAPS_TO,,<auto>,1679066478898,
RAD_ZH00000536_XA,Embolisatie Endoleak,22,,X-Ray Angiography,Embolisatie Endoleak - XA: 22; Embolisatie Endoleak - US: 1,2023-02-28,0.68,UNCHECKED,UNREVIEWED,,0,4046732,Embolization procedure,Procedure,MAPS_TO,,<auto>,1679066479200,
